# sdss_name            Plate   MJD     FiberID   ThingID     z_dr12               i                    i_err          W3                   W3_snr   cc_flags   bal_flag_vi   f1450                alpha_civ                alpha_nv                alpha_all              alphae_all             alpha_allc              alphae_allc            rew                  rewe                  rewc                   reww                 fwhm                 fwhme                fwhmc                fwhmw                sigma                peak                   peaksnr               rat                     wcent                wciv0                wcore                wcoree                shift                 asy                      kt75                  kt80                  rew_di                 rewe_di               fwhm_di              qflag   rew_nv               frat_nv_civ           nvflag  
  074955.77+241008.3   4466    55857   398       321090051   2.363039263395005    19.772437477999997   0.025723321    -99.0                1.1      0000       0             2.139489362129456    -0.9033330796518981      -0.9022486786659794     -1.026778645547231     0.08104676592856008    -0.46037121462927355    0.11231955229611026    1.4944251162116255   1.0291393999195122    1.4944230500804725     0.0                  3592.5097118930094   2025.4479332067563   3591.821255650148    11146.13471441845    1525.7944977488494   0.07565911573473044    0.5427098940983272    4.4552754886272714E-7   1528.6247213692611   1528.6248401871946   1528.624679656921    4.914189656772181     0.0                   0.008856825729859394     0.4554879040259999    0.3723012336217082    1.4081615851646347     1.9389823308464817    24642.99429778408    1       7.017589002650539    5.780745874148168     0       
  164512.04+182516.3   4062    55383   75        274146769   2.203                19.772969669000002   0.025937289    17.709               2.4      0000       0             4.074666962507626    -1.2386238850001239      -1.3089658893730465     -1.4884870061107605    0.10231705063917305    -1.1409789405691448     0.13114471247467302    2.8902470088460217   0.6944525753948677    2.8902443479766484     0.0                  5677.184266333356    1122.1704061060202   5676.572414367692    13781.00570732683    2410.9639577086164   0.09258716136035704    1.0940322165516903    3.792225020633865E-7    1532.0249701751839   1532.0247943446302   1532.0247962306416   2.1220527378164333    0.0                   0.003906392285784832     0.45551987587761816   0.3723101998519696    1.7387341860085144     0.7066980655589944    9293.620039642385    0       16.72954374612527    7.755675364419308     0       
  135316.01+134925.2   5446    56014   412       233002727   3.1241670542405555   19.774324763         0.024141215    17.143               4.7      0000       1             1.6096485423140259   -0.0065864878720187725   -0.1510960125790332     -0.3904291285983613    0.10673177668337264    -0.07522271398742982    0.14589670091032128    3.8415208437812227   0.9749481058485293    1.7234113657348276     2.1181094780463954   3131.616241239415    730.0399040516932    2458.1822231985925   6423.895828560095    2284.8252203880675   0.17852521273853084    1.0168917650862321    0.3358555898790258      1550.586376608745    1553.9764398639038   1555.1207824558974   2.5247084393102464    -8.223891221507072    -0.2704407957953203      0.3317020865321817    0.25177698313920027   2.3197026156158245     2.087165039323218     10652.17593687082    0       14.091220036159786   3.754571915832936     0       
  124215.13+295040.7   6478    56341   151       367987377   3.22507746245171     19.776884889999998   0.036129639    -99.0                1.2      0000       0             2.215495145117989    -0.3325652280334676      -0.2833033236616316     -0.7353843047526512    0.26464807302625354    -0.4476954156949149     0.2883074208670685     2.570737567538838    0.9589604186091479    2.5707318150005096     0.0                  4204.975554624132    1184.8401176435661   4204.35278112622     12019.31974589234    1785.8781769100483   0.1111885812503503     0.7241292703703852    7.827474651760321E-7    1528.2588861291702   1528.2586911032827   1528.258842468552    2.6060037580717905    0.0                   0.0072363993365062405    0.4554978563576601    0.3723371858397912    2.2236295309739944     0.9584820605477093    9922.629463173194    0       13.199356476463791   5.498149954962528     0       
  092455.90+005723.2   3823    55534   754       117400202   2.1                  19.78103006          0.029699039    16.989               4.2      0000       0             4.429902519721628    -0.40677996450264065     -0.5079193206259374     -1.1712015555811008    0.24431006599913552    -0.6645803008207527     0.26242002767437583    4.3361401801430315   1.1549001653231903    4.336138295085268      0.0                  12008.779157632922   2780.531736560451    12007.851786783373   18789.601797337433   4579.540102322681    0.06566593813917948    0.8581354188825516    2.7782361603477787E-7   1520.8768233502133   1517.99735128794     1517.9973729392514   5.1362034658830105    0.0                   0.0026062463722573144    0.4555422481763479    0.3723467981011116    2.9699576899693056     0.8782401287591886    11246.480017662414   1       7.977617072289657    2.062835973308841     0       
  232700.35+123921.2   6148    56209   117       224329829   1.6585031413472868   19.783445549         0.031193132    -99.0                1.4      0000       0             7.151435821495301    -1.4444020381067872      -1.4444020381067872     -1.7398688036308703    0.15623207184696117    -1.2476983743629388     0.1778978070402339     3.230973095402644    0.9301884894736353    3.230972467717728      0.0                  5002.675807391582    1089.271222422247    5001.882971347485    13022.621697108245   2124.5194013186847   0.1174632437284825     1.1055686313313844    7.461798278867031E-8    1535.3835858915957   1535.383455572494    1535.383543886006    2.598999534407536     0.0                   -0.00890575732887713     0.4555792964107967    0.37236567852482955   0.9422099762887228     1.106231772333343     9426.95274874785     0       -1.0                 -1.0                  1       
  121516.77+235133.5   5974    56314   844       319077472   1.928172473246172    19.789582983         0.026425026    -99.0                1.8      d000       0             1.573586954538003    1.9032563519390988       1.9032563519390988      0.8592079048115205     0.426258036958031      1.3527695561426893      0.4341908457868352     4.090583946154794    1.480401051822936     4.09057425594279       0.0                  3923.3552373162966   1110.1861415659844   3922.89747777007     11630.905124089133   1666.3762964006266   0.18961814596322413    0.7691433534821669    7.989913841128045E-7    1536.3582175877646   1536.3583368103605   1536.358175766455    2.2934147100675153    0.0                   -0.00267135843923437     0.45544468090620593   0.3722690219102913    3.4524766963695583     1.541361491331909     6065.684631560269    0       -1.0                 -1.0                  1       
  104954.47+284648.4   6449    56356   276       360433138   2.4052886159979945   19.791463042         0.033167314    -99.0                1.0      0000       0             2.2772762388723193   -0.27895724059127713     -0.7374015352636797     -0.9918791102586518    0.19559564994771014    -0.55737511250936       0.23509201442332314    4.2317809675151      1.276671609149495     4.231780342875268      0.0                  8423.80688417653     1576.9619848030964   8422.9884151404      16303.793691958932   3559.7784560137734   0.09136064836058029    0.4956915243016304    7.625776214696333E-8    1532.504881083906    1532.4477778378523   1532.447754134503    5.169644129890667     0.0                   0.004544999131578928     0.4555409690764932    0.37234671479929593   3.238916219524981      1.1504527524236114    18375.944460489533   1       23.60684604835569    6.398030286669065     0       
  233422.17+233408.0   6519    56566   776       317138685   2.8168845176696777   19.808033332         0.026806828    -99.0                1.4      0000       0             2.62965305193942     -0.45039382012742474     -0.5110159201944542     -0.8147815297039138    0.1034711867944734     -0.6110248176806158     0.11982495942884065    4.6976463727288325   1.939556915324069     1.7906337759986772     2.907012596730155    9262.441480180729    3715.066077430904    6386.473383563203    11322.872904733167   4402.681606370177    0.0884926098722012     0.6685817392242592    0.5275765745155018      1549.037267484955    1552.4464662968428   1560.2820319988818   15.053345558042304    -18.332489685091904   -0.23642167927771013     0.39023504811744103   0.3124164619444166    4.383229229501012      1.1770957777219442    12276.253162685889   1       18.830744509183905   4.453606283159294     0       
  144931.43+384429.2   5174    56047   626       426199122   3.352600352811284    19.810581919         0.026493063    18.064               2.6      0000       1             2.2501457945357153   -0.440648297631301       -0.7523544762361035     -0.8357932950458407    0.06648090853453949    -0.3107555499135946     0.09108709005788944    3.1739045981139618   0.6836129744381974    3.173895120576641      0.0                  2298.1827091785344   372.02737181423106   2297.5353068991417   8844.967943313985    976.3596093671446    0.251207696295976      2.250089459144083     7.756548734939275E-7    1538.7857621119983   1538.7852280305158   1538.7857212530519   0.8211645215395931    0.0                   0.011206102071410205     0.4554107941457649    0.37213840851368996   2.8364276734100713     1.326504807563785     2349.7147145105905   0       14.241616336016728   5.2004763382432       0       
  162059.36+114538.0   4067    55361   362       216947102   3.10294508934021     19.826551183         0.026844883    17.794               2.0      0000       0             2.698573898819616    -1.5180761760967412      -1.487785735392038      -1.638454309262771     0.10319271055639061    -1.1690799454845409     0.14875073330203245    3.6929820637483455   0.9203933501028249    3.692974797013983      0.0                  5112.267091804442    971.7159894157196    5111.622656362879    13151.023550674741   2171.1309107922425   0.13137723455646896    1.1775547019631496    7.648245849799056E-7    1541.96516725617     1541.9650985202163   1541.9651257551004   2.0995160946992697    0.0                   -0.005657889573178242    0.45551788169620616   0.3723189554631404    3.2370803776320827     0.7456451902308012    12162.865567840156   0       6.155321528017916    2.3190764733348237    0       
